uri,cid,text,created_at,reply_count,repost_count,like_count,author_handle,author_display_name,author_avatar,author_did
at://did:plc:ypwkvr2uhxy2dpbsvpajzaiu/app.bsky.feed.post/3l4aoxl2xyk2c,bafyreietitutszwgvgscplkkd6hntbfsq6a6lq6vuio2pc3cdspwo4y2ou,o unico acerto deste marçal foi chamar a tabata de chatabata porque esta bixa eh chata mesmo!,2024-09-16T04:44:39.389Z,0,0,2,caiakito.bsky.social,carluxa,https://cdn.bsky.app/img/avatar/plain/did:plc:ypwkvr2uhxy2dpbsvpajzaiu/bafkreif72olb3lirehuzckztitrg5qzklyev25bysnho4hux5bag77e32i@jpeg,did:plc:ypwkvr2uhxy2dpbsvpajzaiu
at://did:plc:7iynpuvglufhvqykokeacjqh/app.bsky.feed.post/3l4alto7qrt2o,bafyreicde3ny6aks7isx2zdspye6fx4rbtaxqrzo5u2sf4jtkvirtuj6wy,"Ai Boulos não vem com essa de bom moço nao, pra ganhar eleição tem q aparecer de alguma maneira (nao necessariamente dando cadeiradakkk), a chatabata ta dando o nome nos videos contra o Marçal e vc nem assunto é, eles nem estão lembrando de você no rolê",2024-09-16T03:48:47.577Z,0,0,0,mila-laland.bsky.social,milena,https://cdn.bsky.app/img/avatar/plain/did:plc:7iynpuvglufhvqykokeacjqh/bafkreibcx4azhdswwbs3dxizcm772brg7kuyfsmce3auf665o4pdbowlam@jpeg,did:plc:7iynpuvglufhvqykokeacjqh
at://did:plc:ntlvksboqcycllilondm5crv/app.bsky.feed.post/3l4akp7xxfk2r,bafyreid2erunc2urola7i3zwlu3warcgniofpjazj2satmkmusru7j7nfy,"Lembro a prefeitura 2000 daqui, Marta, Enéas e Maluf trocando elogios kkkk........ sem Datena e Marçal  seria aguentar a Chatabata, Boulos e Nunes trocando tricô.",2024-09-16T03:28:14.381Z,0,0,1,willian406.bsky.social,,https://cdn.bsky.app/img/avatar/plain/did:plc:ntlvksboqcycllilondm5crv/bafkreifcxyox7ty2qcfd2d72y4rcu4sdj4uqgq7y6dexpnwkix75btao4m@jpeg,did:plc:ntlvksboqcycllilondm5crv
at://did:plc:dnra2fi5dw6qmfxxrkpefgmi/app.bsky.feed.post/3l4ad5rpwif22,bafyreiemvn4vrf4dy3d44lcomihvk42rqp7gtieuhsu2mlb7g4vhedue4a,"a chatabata falando no debate é muito maçante...

como a própria srta. bira disse num vídeo, o povo não quer saber das suas propostas tabata... o povo já tá CANSADO de político que promete e não cumpre",2024-09-16T01:13:23.109Z,0,0,0,brunahipolito.bsky.social,"Crentinha Gretchen, a prefeita de Sodoma e Gomorra",https://cdn.bsky.app/img/avatar/plain/did:plc:dnra2fi5dw6qmfxxrkpefgmi/bafkreie7wy7fpvbobin2u3uh37auluot5ystswbm7dr7fo2vulub4wiijm@jpeg,did:plc:dnra2fi5dw6qmfxxrkpefgmi
at://did:plc:23tdqa5cgagudocqa3b7clkg/app.bsky.feed.post/3l47hslfq6r2a,bafyreigqglytifmryfn6dfrwmthnwhignyjirnmzlej2vlqrbfl2lxol7i,"Odeio o Pablo Marçal, mas ele chamando a Tábata de Chatabata me tirou um ar do nariz",2024-09-15T17:03:55.776Z,0,0,0,joaodoriadesainha.bsky.social,Apenas uma vagabunda básica ,https://cdn.bsky.app/img/avatar/plain/did:plc:23tdqa5cgagudocqa3b7clkg/bafkreihrztucomxzd7aeq5xmatys32exfkzzcyfv3kjljpfiw3kqi57qcm@jpeg,did:plc:23tdqa5cgagudocqa3b7clkg
at://did:plc:5ifrakplasnm5dxduqljgzue/app.bsky.feed.post/3l47b3tlm5p2e,bafyreigevt5g6gyfb46enghgw2ewh4ceuvic544wp6axgc6t7fe67hmnhi,"Dúvido que expulse mesmo.

Se o Marçal chamar a @tabatasp.bsky.social de chátabata ele vai ficar no palco? Se chamar o @guilhermeboulos.bsky.social de invasor ou cheirador vai poder ficar lá que nem no outro debate? 

Ninguém vai expulsar o palhaço que faz a audiência subir.",2024-09-15T15:03:50.164Z,0,1,4,prissguerrero1.bsky.social,Priss Guerrero - The Last Clever Barbarian,https://cdn.bsky.app/img/avatar/plain/did:plc:5ifrakplasnm5dxduqljgzue/bafkreifc4ksm2yy5r67fucpvyho2vcgmvrpqeoghc4o6kpbaonu4czcwfm@jpeg,did:plc:5ifrakplasnm5dxduqljgzue
at://did:plc:pxxzkmwknslytbtkwvvgziis/app.bsky.feed.post/3l3wd6lotjc2i,bafyreifeaq5hcgurdwvcfdoikfrzzi5yrp43f2333t2co3ruylkqrwj6hq,"Só quem quer conter o avanço de Marçal é a esquerda e os isentoes 
Bolsonaro e bolsonaristas estão TODOS torcendo por ele, ou vc acha que prefeririam Boulos, bananinha,, Marina ou a adolescente comunista Chatabata ?! 😆 
Aguarde se houver segundo turno contra o Boulos ...
Bolsonaro será Marçal 100%",2024-09-12T01:47:06.725Z,0,0,2,getuliosantana.bsky.social,Getúlio Santana 🇧🇷,https://cdn.bsky.app/img/avatar/plain/did:plc:pxxzkmwknslytbtkwvvgziis/bafkreiaksn7dduwakd6ezmaxcma7n2c7evizgnw3sgaciit72iycy2vbaq@jpeg,did:plc:pxxzkmwknslytbtkwvvgziis
at://did:plc:4jhkbse5xwwa4xtnd4terqz4/app.bsky.feed.post/3l3tpoipo3d2f,bafyreiah4uor47qilm63vweeppzxiqb7pnnyhdl3hgbf3vqj235qm5mks4,"Para além do voto, gostei da invertida de @tabatasp.bsky.social  Amaral ao assumir o Chatabata do qual outro candidato tentou desqualificá-la.  Transformou o ataque em força! Espero isso de Kamala agora nos EUA",2024-09-11T00:52:52.165Z,0,0,0,paulospina.bsky.social,Paulo Spina,https://cdn.bsky.app/img/avatar/plain/did:plc:4jhkbse5xwwa4xtnd4terqz4/bafkreihrjmc5lwe36p5b7di33htdbved26mrfxc5v6auc5ox2vouus4gem@jpeg,did:plc:4jhkbse5xwwa4xtnd4terqz4
at://did:plc:4rxjhukxut5bezys3va6vq2o/app.bsky.feed.post/3l3thbotnwc2m,bafyreiamahbo6lv2yvhonv5xfpubaiaabylaufwuihcdek3hqwmsy3gowi,chatabata é muito melhor que batata liberal,2024-09-10T22:22:32.035Z,0,0,0,snwkg.bsky.social,たぬき,https://cdn.bsky.app/img/avatar/plain/did:plc:4rxjhukxut5bezys3va6vq2o/bafkreic73b5edki5fnn2kdfqdib4q4qg4ogltmrn5dzhapjks2w3olaxgm@jpeg,did:plc:4rxjhukxut5bezys3va6vq2o
at://did:plc:i4yp7nxshqivcssasowtf5ur/app.bsky.feed.post/3l3tbmncjiw2w,bafyreihrp37tscc7cdokkz4gd3vfq3fbu577urqjoxkopa6rekyi3jno7u,"Fico feliz que ela seja a chatabata, pelo menos não é a lamarcal.",2024-09-10T20:41:17.253Z,0,0,0,rarigade.bsky.social,Raridade,https://cdn.bsky.app/img/avatar/plain/did:plc:i4yp7nxshqivcssasowtf5ur/bafkreifafoclnxozswjt2apdm3drxogdnhonqrx3l3ohce25lqmjibc3dm@jpeg,did:plc:i4yp7nxshqivcssasowtf5ur
at://did:plc:lew35hxjt4pfq5mhnyj36cvu/app.bsky.feed.post/3l3tbgwdkbt2g,bafyreifjj6ctqb4yr6npddo6bxzk7cqysgcbw6etmgthbp3glbfx63qcse,😆😆😆   Chatabata   🤣🤣🤣🤣,2024-09-10T20:38:04.775Z,0,0,1,ronaldo-ro.bsky.social,Ronaldo,https://cdn.bsky.app/img/avatar/plain/did:plc:lew35hxjt4pfq5mhnyj36cvu/bafkreiguctn65372dezqz2257jxul3nt42zc2w6vs5uw6tcabjyyoyrn5m@jpeg,did:plc:lew35hxjt4pfq5mhnyj36cvu
at://did:plc:aduoxavv4nlceto54tgu3fjr/app.bsky.feed.post/3l3taovi2rq2x,bafyreiaja53dalnjbxnfpatsvv6gbzvttdr6xuj34a53okhju5ylaocroi,"Tabata diz falar de 'coisas chatas' e incorpora apelido 'Chatabata' difundido por Marçal

Candidata do PSB tem reforçado mensagens a mulheres e pede que eleitoras convençam os maridos a votar nela",2024-09-10T20:25:22.433Z,7,2,80,folha.com,Folha de S.Paulo,https://cdn.bsky.app/img/avatar/plain/did:plc:aduoxavv4nlceto54tgu3fjr/bafkreid4oiprfwqekbojyl3r5uauaihd5osue7fmfp4uuc5zbu2n3kbhpy@jpeg,did:plc:aduoxavv4nlceto54tgu3fjr
at://did:plc:7pbyau3wejo6dzcyfzgdcqgw/app.bsky.feed.post/3l3sh2dn76m2q,bafyreifsrb6nq5dxvxqpprww7c2ibnbu3xfz523izduw7rgnokpnai2oay,"chamar a Tabata Amaral de ""chatabata"" mostra claramente que a pessoa não quer alguém sério, mas um bobo da corte animador de torcida.

não a toa esse mesmo povo aplaudia o Paulo Guedes (e seus trilhões imaginários) e vota no Pablo Marcola (com seu fálico prédio de 1km de altura)",2024-09-10T12:45:46.257Z,0,0,0,rholi.bsky.social,rho 🌐,https://cdn.bsky.app/img/avatar/plain/did:plc:7pbyau3wejo6dzcyfzgdcqgw/bafkreialp3gnnkbc3zhmw7rivio6gpp53muhhoim6o5xhbx5swtdjwe53m@jpeg,did:plc:7pbyau3wejo6dzcyfzgdcqgw
at://did:plc:6piqgdqlbko7cmvzacqmfdjq/app.bsky.feed.post/3l3qcnla7g42x,bafyreigbhsuf6u5fymxgkwwbnzzxqqjcoiolvwzdq2pcaapduhffvblowi,"Lá vai a Chatabata ser entrevistada, só por ""exigências democráticas.",2024-09-09T16:20:52.548Z,0,0,1,marciokarsten.bsky.social,Márcio Karsten ,https://cdn.bsky.app/img/avatar/plain/did:plc:6piqgdqlbko7cmvzacqmfdjq/bafkreig7t6uni2rlhnhwtcbkbjt3vgtoz3hjzio7yiukyouony26tjirra@jpeg,did:plc:6piqgdqlbko7cmvzacqmfdjq
at://did:plc:dvlzmqwnde5oiwsnqgpwwwer/app.bsky.feed.post/3l3nkpehdbi2b,bafyreie7ii5uaacdunvmcwsv4wfagbzbeeby6tlqzxwlph3tsk4dwjhdxm,"adorei que vc incorporou o ""ChaTabata"".

Pra cima do coach!",2024-09-08T14:07:52.737Z,0,0,1,elgualberton.bsky.social,El Gualberton 🚩🇺🇳🇨🇺,https://cdn.bsky.app/img/avatar/plain/did:plc:dvlzmqwnde5oiwsnqgpwwwer/bafkreibmhf2ff7rmqgdyse66m2dlscgncioo7zkxiaapwokxykjvl7na6y@jpeg,did:plc:dvlzmqwnde5oiwsnqgpwwwer
at://did:plc:ais6mrjwkmthpblaf2pnra4h/app.bsky.feed.post/3l3njm6x7no22,bafyreidzpbgyw6cqmaf2fggx54deprv26c7ylunvaffejhvrs5avyy3ksa,"Eita, tinha entendido tia Tábata kkkkk. Chatabata é mt melhor",2024-09-08T13:48:14.124Z,0,0,3,morenapan.bsky.social,Morena,https://cdn.bsky.app/img/avatar/plain/did:plc:ais6mrjwkmthpblaf2pnra4h/bafkreiclwlpf5azhcmxnopmgnvrixjvgno5k4yxx5ezguesotcaejyjkwu@jpeg,did:plc:ais6mrjwkmthpblaf2pnra4h
at://did:plc:ohlav7qijch4qpltedepnq4k/app.bsky.feed.post/3l3nif3n2f42j,bafyreiers7vls4g4cjzvv7flpihhm57llesehwvvuscselh7upmthtc6re,"Olha que ""escuta a chatabata aqui"" é uma pedrada, sem ironia.",2024-09-08T13:26:21.752Z,1,0,5,equivocado.bsky.social,equivocado,https://cdn.bsky.app/img/avatar/plain/did:plc:ohlav7qijch4qpltedepnq4k/bafkreiadbxwdo5wjx6siw6o7ryaxskxr5wekfpc326lhyi2w44fba62yta@jpeg,did:plc:ohlav7qijch4qpltedepnq4k
at://did:plc:nocmzc42bxgj6guj3zsgcdwx/app.bsky.feed.post/3l3jpodmaio2t,bafyreihrnn7u2k75npqgoim7ypr7hmkoisuwobxzspbpss7tbroygeidki,• Chatábata??,2024-09-07T01:26:09.011Z,0,0,1,airton-rj.bsky.social,,https://cdn.bsky.app/img/avatar/plain/did:plc:nocmzc42bxgj6guj3zsgcdwx/bafkreifvdabrdfmvsx5kpsyfcowv76eatjp5r5vlefci6jrh27n7i2yegm@jpeg,did:plc:nocmzc42bxgj6guj3zsgcdwx
at://did:plc:5razpldj7neaufg4rgle3gqd/app.bsky.feed.post/3l3gchk5gpb2n,bafyreicseo3jx4m7tog5nhrbrz4bxoxj2onezvmfgqueue7jxx72tzu43e,a chatabata amaral hoje quando sair a pesquisa do datafolha,2024-09-05T16:51:41.997Z,0,0,0,fangirldataylor.bsky.social,Fangirl da Taylor,https://cdn.bsky.app/img/avatar/plain/did:plc:5razpldj7neaufg4rgle3gqd/bafkreiajgydu7zthufr4u7kquqzcn3565hmok3fzrbj3iytfd7rfz6oy3e@jpeg,did:plc:5razpldj7neaufg4rgle3gqd
at://did:plc:ln2c5jse7kk6zyoxig6nbj5g/app.bsky.feed.post/3l3g2v7qcyi2t,bafyreidw5tspncmeid5zo2wl2hnighp5pgamxg7bikv6xwlis5whjyrrt4,Chatabata.,2024-09-05T14:36:12.606Z,0,0,0,ebfonseca.bsky.social,,https://cdn.bsky.app/img/avatar/plain/did:plc:ln2c5jse7kk6zyoxig6nbj5g/bafkreibgpkbp3rbrin7h6lxiipzrqmyag2alxem7vzlyvtyofyzwwleyru@jpeg,did:plc:ln2c5jse7kk6zyoxig6nbj5g
at://did:plc:2x4c53wnbmgyxfakzb6psnfs/app.bsky.feed.post/3l3frvhp6f22a,bafyreig2kmrjmrwh7s63gwuuj2z2nc45n247jalsprl5moj7x4u575r6bq,"MARÇAL 30%
Boulis      20%
Bananinha 15%
Chatabata 10%
Dapena    5%",2024-09-05T11:52:52.034Z,2,0,2,verdao2024.bsky.social,,https://cdn.bsky.app/img/avatar/plain/did:plc:2x4c53wnbmgyxfakzb6psnfs/bafkreiejrw5uhe67xx7moptolxephdd3ljt6fzzsw3yyxrejul5isn24ey@jpeg,did:plc:2x4c53wnbmgyxfakzb6psnfs
at://did:plc:dsots6ohigbkmgyaji6zzpys/app.bsky.feed.post/3l3f4epugsp2z,bafyreiblf4z25ob3smvtamccn3b3gqvb35rmjtountvts4mtvj2gondv4q,"Pablo Marçal busca novos desafios pois cansou de bater no banana no boules e na chatabata 😂😂😂
Faz o Ⓜ️2️⃣8️⃣🇧🇷",2024-09-05T05:30:06.922Z,0,0,3,diegocarmo.bsky.social,Diego Carmo,https://cdn.bsky.app/img/avatar/plain/did:plc:dsots6ohigbkmgyaji6zzpys/bafkreigkx4sievddiokodgk6cjc2i2iws2ysueaiaac5a2kiaqfxm2ycrm@jpeg,did:plc:dsots6ohigbkmgyaji6zzpys
at://did:plc:az5hgdsjx6s45oowybjcwxr5/app.bsky.feed.post/3l3esdvo2k62g,bafyreib6gdnps2pnrdwuzmpsfsw2gma3svfet5ygk637rnir3j7nq2jntq,"como ""da pena"" ""chatabata"" ficam mt marcados.",2024-09-05T02:30:41.235Z,1,0,0,deividrp.bsky.social,Juliette,https://cdn.bsky.app/img/avatar/plain/did:plc:az5hgdsjx6s45oowybjcwxr5/bafkreidt6pa3w7lmysy5xfhlqnoxfefqz3e42ajxj77pvqlrijkxijwnya@jpeg,did:plc:az5hgdsjx6s45oowybjcwxr5
at://did:plc:yz5vi2mou2od546q5tcdnruq/app.bsky.feed.post/3l3esaefmz522,bafyreifxiihy234wjj4bnptyjn332nrt3cdbj5lsmnfrddhzuc3idmxig4,"Alguém pare os jornalistas militontos, o Boules e a ChaTabata. 
- A cada sabatina @pablomarcal.bsky.social cresce 3 pontos 
- a cada debate o ""faz o M"" cresce 5 pontos.
Se continuar assim vai no 1° turno.
O Dapena já conseguiu seus 30 milhões e bateu em retirada.
#eleições #debate #sãopaulo",2024-09-05T02:28:42.546Z,0,0,0,carloteixeirapcsp.bsky.social,Carlos Teixeira PCSP,https://cdn.bsky.app/img/avatar/plain/did:plc:yz5vi2mou2od546q5tcdnruq/bafkreicnzzzznalqbhq6csbdjojfudix4sq55q4xvszkvimkelwg4i532e@jpeg,did:plc:yz5vi2mou2od546q5tcdnruq
at://did:plc:kc46msheshxifqur5w5ypry6/app.bsky.feed.post/3l3emxqmrqd2a,bafyreib4ipyy5fqeam5xonzsufavhje46zwc2jt4a3ers2z63epyfkxo5y,CHOOOORA CHATABATA...  SÃO PAULO É Ⓜ️.,2024-09-05T00:54:23.190Z,0,0,0,brazuka22.bsky.social,BRAZUKA 🇧🇷,https://cdn.bsky.app/img/avatar/plain/did:plc:kc46msheshxifqur5w5ypry6/bafkreidesfqr5iq6gj5sommtty54mfx7xzevdcgn6u3qrtq7gkjbf2waq4@jpeg,did:plc:kc46msheshxifqur5w5ypry6
at://did:plc:c2frund2zqgakva7xyzxxkjd/app.bsky.feed.post/3l3el76nuoh2p,bafyreidqu5u6rqtjnkmc5w2lryqnudonnfx2dcl3zxsr7v3k4ebpxd5o2y,"Candigata Chatabata Amaral, a senhorita tá solteira ou ainda tá namorando aquele Zé Ruela? 

2 minutos para a resposta",2024-09-05T00:22:46.740Z,0,0,0,aqicel.bsky.social,Axel ,https://cdn.bsky.app/img/avatar/plain/did:plc:c2frund2zqgakva7xyzxxkjd/bafkreibxipsr6bcpxxvwf3scgr3wotu5ru7zvx4s5r2ltfpt5jbriokovu@jpeg,did:plc:c2frund2zqgakva7xyzxxkjd
at://did:plc:cjfwezzarg7xn64xnwq4rmio/app.bsky.feed.post/3l3dtjlofbi2h,bafyreibmtavfaen2b4v4byv3luzvdki26ychzgibed2uatodcuqzsjkv3i,Ele chamou ela de chatabata.,2024-09-04T17:19:08.036Z,0,0,1,cassiabran.bsky.social,Cássia Bran,https://cdn.bsky.app/img/avatar/plain/did:plc:cjfwezzarg7xn64xnwq4rmio/bafkreihgmz5woc6yavkkx53tl3quiqkvjwdlakj2ybk5eo5tzb3o65vooe@jpeg,did:plc:cjfwezzarg7xn64xnwq4rmio
at://did:plc:gcecd7ux3shhhn64jmbxdwa5/app.bsky.feed.post/3l3d4v5svh52z,bafyreifndrlcbgfpye3yyscsiryi2etpjf7h4xvvemcmwsx3edymhopppa,Bom dia twitter! 😎👉👉 #chatabata #pablomarcal #1eiroturno Ⓜ️ #leagueoflegends #eldenring #brtt,2024-09-04T10:33:57.446Z,1,0,3,timjagger.bsky.social,TimJagger,https://cdn.bsky.app/img/avatar/plain/did:plc:gcecd7ux3shhhn64jmbxdwa5/bafkreiht5ytiiopr2uvu34hhyrleq3sbbzwxuy5rbreb4lunux72dcya6u@jpeg,did:plc:gcecd7ux3shhhn64jmbxdwa5
at://did:plc:n2b6kzxmek6dvd36t2yvxahm/app.bsky.feed.post/3l3c7nvep2o2x,bafyreia45vetbdnvb5pemeez3cbmbyirnged5flp45hqexkdwqfaxvz4qq,"Tá não, mas eu tava vendo uns aq do Marçal com o Boules e a chatabata",2024-09-04T01:50:56.105Z,0,0,1,flamengodaopressao.bsky.social,Flamengo da Opressão Oficial 🏆🏆🏆,https://cdn.bsky.app/img/avatar/plain/did:plc:n2b6kzxmek6dvd36t2yvxahm/bafkreidgznewlk25zqeyw6ehv6vhbuwe66dw6xpujmyt25ionuehjs2pvu@jpeg,did:plc:n2b6kzxmek6dvd36t2yvxahm
at://did:plc:vl5unrkuushdlgcwhxeuzo6d/app.bsky.feed.post/3l3bf3mhcrb2s,bafyreiajiayf4ywx5bmrpzf2rs3szet46saymcikayxxmmsebtg5loaiyy,chatabata é a mesma vibe do paulo de carrossel chamando a maria joaquina de maria chatonilda kkkkk sp correndo do risco de ter uma criança como prefeito,2024-09-03T17:55:25.845Z,0,0,0,medkamila.bsky.social,lila 🩺,https://cdn.bsky.app/img/avatar/plain/did:plc:vl5unrkuushdlgcwhxeuzo6d/bafkreicd3tghwza5iaoxhxiqatrrl5sfsjkwheoq7g4wajk5zlruegri2y@jpeg,did:plc:vl5unrkuushdlgcwhxeuzo6d
at://did:plc:vl5unrkuushdlgcwhxeuzo6d/app.bsky.feed.post/3l3ad3yahqm2g,bafyreih7lrh3mg46x3qresrdsfziovdvs7p3jjwspnbbeqcmw5bnca65wu,mds o pablo marçal pior que criança 🤢 imagina se é uma mulher “fazendo o M” durante um debate daquela exata forma? ele falando “oh garota” de forma debochada e “chatabata” tbm credo que pavor,2024-09-03T07:47:10.460Z,1,0,26,medkamila.bsky.social,lila 🩺,https://cdn.bsky.app/img/avatar/plain/did:plc:vl5unrkuushdlgcwhxeuzo6d/bafkreicd3tghwza5iaoxhxiqatrrl5sfsjkwheoq7g4wajk5zlruegri2y@jpeg,did:plc:vl5unrkuushdlgcwhxeuzo6d
at://did:plc:ccl7ujs2rmicjcbsjsagvhmo/app.bsky.feed.post/3l37qup4ayi2o,bafyreif6yrizlmfmjkeovmetqs5g5qeisa6xcx2utzhvtausavtg2z3n3i,os marçal minions chamam a tabata de chatabata sendo q ela é fodona?,2024-09-03T02:20:58.444Z,1,0,0,seacalm.bsky.social,manuzoca,https://cdn.bsky.app/img/avatar/plain/did:plc:ccl7ujs2rmicjcbsjsagvhmo/bafkreibdl26t5ojeyv7orwvcj2cp5jr6hrcb2etwzts5g2esdbset3mkhm@jpeg,did:plc:ccl7ujs2rmicjcbsjsagvhmo
at://did:plc:wkss54gsaugjpqgep6khlylu/app.bsky.feed.post/3l37lvy4mys23,bafyreicbah55n35it4xoc6z6dpiwjvu5u72z37ltau5vhw7h3wof3elbeq,A Chatabata não enxerga que ela só fortalece o Marçal???,2024-09-03T00:52:11.729Z,0,0,0,zeglaucon.bsky.social,Zé Glaucon ◤✠◢ ,https://cdn.bsky.app/img/avatar/plain/did:plc:wkss54gsaugjpqgep6khlylu/bafkreieitg76bygscp37hef4fbuun5z6b3j447gebadvnffre4qhcncof4@jpeg,did:plc:wkss54gsaugjpqgep6khlylu
at://did:plc:xtj43inj7ylmfkw24picez2f/app.bsky.feed.post/3l377235wjy22,bafyreibwgjj5677br454ah6r7pqrfuh2bufgbmuuejqxl32ahi62ngde4y,ChaTabata,2024-09-02T21:01:52.415Z,0,0,0,pablomarcalm.bsky.social,Pablo Marçal ,https://cdn.bsky.app/img/avatar/plain/did:plc:xtj43inj7ylmfkw24picez2f/bafkreiadbvqf65j5ffbnjiwwzq7hrgttg7lreptpn2rfky42ti4eywgce4@jpeg,did:plc:xtj43inj7ylmfkw24picez2f
at://did:plc:2ltkdzviaz3swp3llbdakfj3/app.bsky.feed.post/3l374iywuvn2s,bafyreih3luvqxbbwvgmoglsbdntjp7dmsubgysyxqd7axx5mcbtcvvhari,"Na sua estratégia, Marçal busca enfatizar essas percepções. 

1) A antipolítica aparece quando cria apelidos desqualificadores para seus adversários (bananinha, boulis, chatábata, dapena). Quando faz isso, Marçal expressa o que muitos eleitores pensam sobre políticos profissionais +",2024-09-02T20:16:14.884Z,1,0,2,fvas.bsky.social,Fábio Vasconcellos ,https://cdn.bsky.app/img/avatar/plain/did:plc:2ltkdzviaz3swp3llbdakfj3/bafkreidfqanngbg24okfp4hwjq3py4okyhnekuexkuge6n4qqmjzsbucty@jpeg,did:plc:2ltkdzviaz3swp3llbdakfj3
